X;time;peak;backend
[2, 64, 16, 4];0.0008605457260273397;0.5802386667667224;mlir
[2, 64, 16, 4];0.0008636922284495085;0.5781248091791706;tvm
[2, 64, 32, 1];0.0010215027868980542;0.48881110376425924;jir
[2, 64, 32, 1];0.0010509928979445249;0.47509541286002177;mlir
[2, 64, 32, 1];0.0010162310645682737;0.4913468227563306;tvm
[2, 64, 32, 4];0.00086039281450212;0.5803417884781445;jir
[2, 64, 32, 4];0.0008642211760161445;0.5777709672235305;mlir
[2, 64, 32, 4];0.0008711118716746569;0.5732006657216028;tvm
[2, 64, 64, 1];0.00126965346862562;0.3932741626755944;jir
[2, 64, 64, 1];0.0012640485656447709;0.3950179750468754;mlir
[2, 64, 64, 1];0.0011424509721109644;0.4370619982398741;tvm
[2, 64, 64, 4];0.0008606068004155532;0.5801974891678777;jir
[2, 64, 64, 4];0.0008644493500469252;0.5776184628223734;mlir
[2, 64, 64, 4];0.0008574488310841843;0.5823343465645022;tvm
[2, 64, 128, 1];0.003636332636233419;0.13731469442221098;jir
[2, 64, 128, 1];0.0009255025943275541;0.5395143220799926;mlir
[2, 64, 128, 1];0.0015142472984734923;0.32974924588953836;tvm
[2, 64, 128, 4];0.0008857133361743763;0.5637511420101277;jir
[2, 64, 128, 4];0.0008576126565458253;0.5822231061432851;mlir
[2, 64, 128, 4];0.000914329692022875;0.5461070652285156;tvm
[2, 128, 1, 1];0.0008130114147206768;0.6141634615713911;jir
[2, 128, 1, 1];0.0008155315881595016;0.6122655602939655;mlir
[2, 128, 1, 1];0.0008096795645542443;0.6166907584444202;tvm
[2, 128, 1, 4];0.000813162128906697;0.6140496304632965;jir
[2, 128, 1, 4];0.0008182172750821337;0.6102558818643644;mlir
[2, 128, 1, 4];0.000813049147836864;0.6141349586188759;tvm
[2, 128, 2, 1];0.0008061945845838636;0.6193565602026979;jir
[2, 128, 2, 1];0.0008019827655516565;0.6226092706848112;mlir
[2, 128, 2, 1];0.0008004623523447663;0.6237918664122787;tvm
[2, 128, 2, 4];0.0008062992710620165;0.6192761455733716;jir
[2, 128, 2, 4];0.0008069334871834144;0.6187894203087024;mlir
[2, 128, 2, 4];0.0008044585410971195;0.6206931485629207;tvm
[2, 128, 4, 1];0.0008033828489715233;0.621524227709277;jir
[2, 128, 4, 1];0.0007963794196257368;0.6269899654068962;mlir
[2, 128, 4, 1];0.0012136033619754016;0.4114374765319952;tvm
[2, 128, 4, 4];0.0008034401689656079;0.6214798861808947;jir
[2, 128, 4, 4];0.0008001466776477173;0.6240379654263122;mlir
[2, 128, 4, 4];0.0008080453844740987;0.6179379455114135;tvm
[2, 128, 8, 1];0.0007977217901498079;0.6259348947558957;jir
[2, 128, 8, 1];0.0007993963081389666;0.6246237312808592;mlir
[2, 128, 8, 1];0.0007989887672010809;0.6249423336839488;tvm
[2, 128, 8, 4];0.0007984197582118213;0.6253877106951984;jir
[2, 128, 8, 4];0.0008020968525670469;0.6225207132578378;mlir
[2, 128, 8, 4];0.0008014465565793216;0.6230258283135881;tvm
[2, 128, 16, 1];0.0007913787849247456;0.6309518454040776;jir
[2, 128, 16, 1];0.0007929973653517663;0.6296640147605158;mlir
[2, 128, 16, 1];0.0008862465037964284;0.5634119882255687;tvm
[2, 128, 16, 4];0.0007909437117632478;0.631298912091694;jir
[2, 128, 16, 4];0.0007963029202073812;0.6270501992280354;mlir
[2, 128, 16, 4];0.0007913564913906157;0.630969620132222;tvm
[2, 128, 32, 1];0.0007909470587037504;0.6312962407120172;jir
[2, 128, 32, 1];0.0008008709119167179;0.623473642670929;mlir
[2, 128, 32, 1];0.0011457880027592182;0.4357890845073151;tvm
[2, 128, 32, 4];0.0007915363821666688;0.6308262210198264;jir
[2, 128, 32, 4];0.0007915605820016935;0.6308069352054174;mlir
[2, 128, 32, 4];0.0008098792313830927;0.6165387201116079;tvm
[2, 128, 64, 1];0.00079011992784217;0.6319571082399614;jir
[2, 128, 64, 1];0.0008090515766525641;0.6171694353873456;mlir
[2, 128, 64, 1];0.0014729129907209426;0.33900298789374045;tvm
[2, 128, 64, 4];0.0007903131627244875;0.6318025920770022;jir
[2, 128, 64, 4];0.0008163192396750674;0.6116747964444129;mlir
[2, 128, 64, 4];0.0008232366235461086;0.6065350963263338;tvm
[2, 256, 1, 1];0.0025345163012389094;0.19700875647074306;jir
[2, 256, 1, 1];0.00312854623189196;0.15960189421907453;mlir
[2, 256, 1, 1];0.0021426238236017525;0.23304226307095952;tvm
[2, 256, 1, 4];0.0025308484327979386;0.19729427424062984;jir
[2, 256, 1, 4];0.002644431049702689;0.18882016410223404;mlir
[2, 256, 1, 4];0.002143398771295324;0.23295800643766754;tvm
[2, 256, 2, 1];0.0024529941147193313;0.2035560956977822;jir
[2, 256, 2, 1];0.002538706554332748;0.1966835843668991;mlir
[2, 256, 2, 1];0.002182688593165949;0.2287646099976395;tvm
[2, 256, 2, 4];0.0027953468379564583;0.1786261003399974;jir
[2, 256, 2, 4];0.002453529741615057;0.20351165763053755;mlir
[2, 256, 2, 4];0.0022265217849053442;0.22426095632526333;tvm
[2, 256, 4, 1];0.0024277791671920568;0.20567023208268778;jir
[2, 256, 4, 1];0.002421023353235796;0.20624415047237804;mlir
[2, 256, 4, 1];0.00252914777956903;0.19742693914350465;tvm
[2, 256, 4, 4];0.002406596497166902;0.20748052502765524;jir
[2, 256, 4, 4];0.0025364263565279543;0.1968603990716344;mlir
[2, 256, 4, 4];0.002290084696142003;0.21803643577160647;tvm
[2, 256, 8, 1];0.002536694868467748;0.19683956118203233;jir
[2, 256, 8, 1];0.0025279288820456713;0.1975221329635822;mlir
[2, 256, 8, 1];0.0024236140307039022;0.20602368959585707;tvm
[2, 256, 8, 4];0.0024467731709592044;0.20407363898229947;jir
[2, 256, 8, 4];0.002541340043535456;0.19647976902266853;mlir
[2, 256, 8, 4];0.0023002028465270996;0.21707733538187415;tvm
[2, 256, 16, 1];0.0025119796628132463;0.1987762529107016;jir
[2, 256, 16, 1];0.002497941895853728;0.1998933224150317;mlir
[2, 256, 16, 1];0.002587057155324146;0.19300768200435914;tvm
[2, 256, 16, 4];0.0024167721276171505;0.20660694446779226;jir
[2, 256, 16, 4];0.0024603307829238474;0.2029490945800843;mlir
[2, 256, 16, 4];0.002284703543409705;0.2185499760799223;tvm
[2, 256, 32, 1];0.0027707139670383185;0.18021416526644998;jir
[2, 256, 32, 1];0.0027094492688775063;0.18428907693435725;mlir
[2, 256, 32, 1];0.0026830164715647697;0.1861046736215875;tvm
[2, 256, 32, 4];0.002503676718333736;0.19943545470767363;jir
[2, 256, 32, 4];0.002441130520310253;0.20454535331377693;mlir
[2, 256, 32, 4];0.0023203891760203987;0.21518886138672247;tvm
[4, 16, 1, 1];0.0010333619138691574;0.4832013818782256;jir
[4, 16, 1, 1];0.0010347845527576283;0.4825370686402758;mlir
[4, 16, 1, 1];0.001028172453516163;0.4856402280126399;tvm
[4, 16, 1, 4];0.001033354565151967;0.4832048181724281;jir
[4, 16, 1, 4];0.0010355275153415278;0.4821908615313068;mlir
[4, 16, 1, 4];0.0010263426083838567;0.486506065989181;tvm
[4, 16, 2, 1];0.0011015964992111549;0.4532711433991171;jir
[4, 16, 2, 1];0.0011027566361008212;0.45279428698559515;mlir
[4, 16, 2, 1];0.0010984685213770717;0.4545618695890716;tvm
[4, 16, 2, 4];0.0010343032336095348;0.48276162012890544;jir
[4, 16, 2, 4];0.001035500448779203;0.48220346533946684;mlir
[4, 16, 2, 4];0.001027840786264278;0.4857969360962091;tvm
[4, 16, 4, 1];0.0011561932042241096;0.43186718529191354;jir
[4, 16, 4, 1];0.0011568178015295416;0.4316340084857811;mlir
[4, 16, 4, 1];0.0011549807677511126;0.4323205361541604;tvm
[4, 16, 4, 4];0.0010350217635277659;0.48242647870515987;jir
[4, 16, 4, 4];0.0010389041563030332;0.48062364726574436;mlir
[4, 16, 4, 4];0.001029346909490414;0.4850861261235028;tvm
[4, 16, 8, 1];0.0011911559267900884;0.4191910509209915;jir
[4, 16, 8, 1];0.0011828865390270948;0.422121554593553;mlir
[4, 16, 8, 1];0.0011791608558269218;0.4234552922058631;tvm
[4, 16, 8, 4];0.0010258562542730942;0.48673671645713806;jir
[4, 16, 8, 4];0.0010243427095701918;0.48745590718502535;mlir
[4, 16, 8, 4];0.001020004492602311;0.4895291230414071;tvm
[4, 16, 16, 1];0.0013211754121584818;0.37793763051200996;jir
[4, 16, 16, 1];0.0013193338236305863;0.3784651737252171;mlir
[4, 16, 16, 1];0.001312247506575659;0.380508937726921;tvm
[4, 16, 16, 4];0.001025846548145637;0.4867413217547009;jir
[4, 16, 16, 4];0.0010271814098814502;0.48610878269256536;mlir
[4, 16, 16, 4];0.0010229076142422855;0.48813978682891646;tvm
[4, 16, 32, 1];0.00102583751140628;0.4867456095238749;jir
[4, 16, 32, 1];0.0010300799767719582;0.48474090946478615;mlir
[4, 16, 32, 1];0.001023050761432387;0.488071485390224;tvm
[4, 16, 32, 4];0.001026576937874779;0.4863950146743035;jir
[4, 16, 32, 4];0.0010295981919625774;0.4849677365984084;mlir
[4, 16, 32, 4];0.0010237054084427655;0.4877593696818116;tvm
[4, 16, 64, 1];0.0027387223090045154;0.18231928922483595;jir
[4, 16, 64, 1];0.0012601682101376355;0.39623432867535113;mlir
[4, 16, 64, 1];0.002761804702458903;0.18079551545311878;tvm
[4, 16, 64, 4];0.0010547557176323608;0.47340051958452184;jir
[4, 16, 64, 4];0.0010284970921929926;0.48548693871096466;mlir
[4, 16, 64, 4];0.0010560389782767743;0.47282526027276894;tvm
[4, 16, 128, 1];0.003327252808958292;0.15007032330622158;jir
[4, 16, 128, 1];0.0012760115641867742;0.3913145607580225;mlir
[4, 16, 128, 1];0.0033094355603680015;0.1508782678053962;tvm
[4, 16, 128, 4];0.001038633257849142;0.48074900450995345;jir
[4, 16, 128, 4];0.0010428830864839256;0.47878991541167454;mlir
[4, 16, 128, 4];0.001043992830091156;0.47828097125753877;tvm
[4, 16, 256, 1];0.0037293776404112577;0.13388880207552323;jir
[4, 16, 256, 1];0.0019025740621145815;0.2624454494070746;mlir
[4, 16, 256, 1];0.003758598875720054;0.13284788328636082;tvm
[4, 16, 256, 4];0.0010334082326153293;0.4831797241427337;jir
[4, 16, 256, 4];0.0010586777934804559;0.4716467161555918;mlir
[4, 16, 256, 4];0.0012109051313018426;0.4123542727290984;tvm
[4, 32, 1, 1];0.000729212595615536;0.6847411958654142;jir
[4, 32, 1, 1];0.0007406408985843882;0.6741754414538482;mlir
[4, 32, 1, 1];0.0007254141601151787;0.6883266583638569;tvm
[4, 32, 1, 4];0.0007237678219098598;0.689892379360424;jir
[4, 32, 1, 4];0.0007349286388489418;0.6794154947396683;mlir
[4, 32, 1, 4];0.0007246344321174547;0.6890673181273431;tvm
[4, 32, 2, 1];0.0007508011112804525;0.6650521652935983;jir
[4, 32, 2, 1];0.0007522566520492546;0.6637653564135066;mlir
[4, 32, 2, 1];0.0007424151117447764;0.6725643064948267;tvm
[4, 32, 2, 4];0.00072998149698833;0.6840199468369365;jir
[4, 32, 2, 4];0.0007359970986726694;0.6784291754171377;mlir
[4, 32, 2, 4];0.000709101113898214;0.7041617831016108;tvm
[4, 32, 4, 1];0.0007957828493090346;0.6274599976557146;jir
[4, 32, 4, 1];0.0007967252604430541;0.626717802927743;mlir
[4, 32, 4, 1];0.0007808460941305384;0.6394626399686266;tvm
[4, 32, 4, 4];0.0007481485299649648;0.667410126148731;jir
[4, 32, 4, 4];0.0007478735715267248;0.6676555019086696;mlir
[4, 32, 4, 4];0.000734921901312191;0.6794217234108464;tvm
[4, 32, 8, 1];0.0008239584713010117;0.6060037273158765;jir
[4, 32, 8, 1];0.0008532751235179603;0.5851827751678205;mlir
[4, 32, 8, 1];0.0008148239285219461;0.6127973017037586;tvm
[4, 32, 8, 4];0.0007288723209057935;0.6850608679190632;jir
[4, 32, 8, 4];0.0007291514921234921;0.68479857773827;mlir
[4, 32, 8, 4];0.0007290675566764548;0.6848774166253204;tvm
[4, 32, 16, 1];0.0007751836164970882;0.64413371765808;jir
[4, 32, 16, 1];0.0007802210748195648;0.6399749005464621;mlir
[4, 32, 16, 1];0.0007463333968189545;0.6690333125787084;tvm
[4, 32, 16, 4];0.0007189959505922161;0.6944710945181649;jir
[4, 32, 16, 4];0.0007053672234178521;0.7078892925339568;mlir
[4, 32, 16, 4];0.0007164420167100616;0.696946707641208;tvm
[4, 32, 32, 1];0.0009733140759635717;0.5130121068757594;jir
[4, 32, 32, 1];0.0009976767178159207;0.5004846718834964;mlir
[4, 32, 32, 1];0.0009245546534657478;0.5400674831824891;tvm
[4, 32, 32, 4];0.0007221915875561535;0.6913981184017605;jir
[4, 32, 32, 4];0.0006981586047913879;0.7151983823376405;mlir
[4, 32, 32, 4];0.0007180868997238576;0.6953502493276517;tvm
[4, 32, 64, 1];0.0022132110607344657;0.2256097096298634;jir
[4, 32, 64, 1];0.0009557608864270151;0.5224339182036977;mlir
[4, 32, 64, 1];0.0022095972090028226;0.2259786999763842;tvm
[4, 32, 64, 4];0.0007605498976772651;0.6565274760891351;jir
[4, 32, 64, 4];0.0007415846848743968;0.6733174443138286;mlir
[4, 32, 64, 4];0.0008096199599094689;0.6167361595405066;tvm
[4, 32, 128, 1];0.0024410930927842855;0.20454848946067164;jir
[4, 32, 128, 1];0.0010059354099212214;0.496375711439573;mlir
[4, 32, 128, 1];0.0019089202105533332;0.2615729573197655;tvm
[4, 32, 128, 4];0.0008233917324105278;0.6064208384751575;jir
[4, 32, 128, 4];0.000821115929284133;0.6081015931541173;mlir
[4, 32, 128, 4];0.0009122587507590652;0.5473467964504949;tvm
[4, 64, 1, 1];0.0006103624327806756;0.8180744389642481;jir
[4, 64, 1, 1];0.000633997238765005;0.7875774123788913;mlir
[4, 64, 1, 1];0.0006225236502359621;0.8020930683880704;tvm
[4, 64, 1, 4];0.0006098387748352252;0.8187769052514225;jir
[4, 64, 1, 4];0.0006329449752229266;0.7888867505205187;mlir
[4, 64, 1, 4];0.0006197047332534567;0.805741634633738;tvm
[4, 64, 2, 1];0.0006302227120613679;0.7922943670638187;jir
[4, 64, 2, 1];0.0006290096425800584;0.7938223374665557;mlir
[4, 64, 2, 1];0.0006227827543625608;0.8017593635407866;tvm
[4, 64, 2, 4];0.0006246356279007159;0.7993810830804396;jir
[4, 64, 2, 4];0.0006225918914424255;0.8020051523720813;mlir
[4, 64, 2, 4];0.00061498142167693;0.8119300635137153;tvm
[4, 64, 4, 1];0.0006273991675698198;0.7958600051957161;jir
[4, 64, 4, 1];0.0006264897529035807;0.7970152782989771;mlir
[4, 64, 4, 1];0.0006189694322529249;0.8066988105446062;tvm
[4, 64, 4, 4];0.0006269261357374489;0.796460501960978;jir
[4, 64, 4, 4];0.0006248032732401043;0.7991665955469818;mlir
[4, 64, 4, 4];0.0006144128492451273;0.8126814166978699;tvm
[4, 64, 8, 1];0.00060316742019495;0.8278330162469961;jir
[4, 64, 8, 1];0.0006034547695890069;0.8274388237944932;mlir
[4, 64, 8, 1];0.0006055878038750961;0.8245243737849302;tvm
[4, 64, 8, 4];0.0006150478657218628;0.8118423501492295;jir
[4, 64, 8, 4];0.0006158142568892799;0.8108319987331507;mlir
[4, 64, 8, 4];0.0006073525146348402;0.8221286530148197;tvm
[4, 64, 16, 1];0.0006990690162638202;0.7142669652712326;jir
[4, 64, 16, 1];0.0006835325548308901;0.7305020093526341;mlir
[4, 64, 16, 1];0.0007072008374962024;0.7060538934452069;tvm
[4, 64, 16, 4];0.0006004674214636907;0.8315553632281414;jir
[4, 64, 16, 4];0.0007714369057794102;0.6472621429194162;mlir
[4, 64, 16, 4];0.0006014438695274293;0.8302053276463446;tvm
[4, 64, 32, 1];0.0007598850716021843;0.6571018742467285;jir
[4, 64, 32, 1];0.0007828725647414103;0.6378073868597441;mlir
[4, 64, 32, 1];0.0008107629982987419;0.6158666661029831;tvm
[4, 64, 32, 4];0.0005982608490739949;0.8346223984650999;jir
[4, 64, 32, 4];0.0008179014548659325;0.6104915228983813;mlir
[4, 64, 32, 4];0.000600497740379069;0.8315133782963177;tvm
[4, 64, 64, 1];0.0021838261745870113;0.22864544375027135;jir
[4, 64, 64, 1];0.000753396685468033;0.6627609523550144;mlir
[4, 64, 64, 1];0.0020888212602585554;0.23904482124052034;tvm
[4, 64, 64, 4];0.0006887123381602578;0.7250079272512127;jir
[4, 64, 64, 4];0.0009342739649582654;0.5344491267978443;mlir
[4, 64, 64, 4];0.0007265743843163364;0.6872275097225417;tvm
[4, 128, 1, 1];0.0019958116754423827;0.2501848801196272;jir
[4, 128, 1, 1];0.002076670149108395;0.24044353166837085;mlir
[4, 128, 1, 1];0.0015974495909176767;0.312574435901331;tvm
[4, 128, 1, 4];0.001995046768570319;0.2502808017476836;jir
[4, 128, 1, 4];0.0021061583538539708;0.23707709529448087;mlir
[4, 128, 1, 4];0.0015956699789967388;0.3129230425678926;tvm
[4, 128, 2, 1];0.0018199293699581176;0.2743633423386072;jir
[4, 128, 2, 1];0.0018726138805504888;0.2666443466792631;mlir
[4, 128, 2, 1];0.0014855189947411418;0.3361262336796399;tvm
[4, 128, 2, 4];0.0014961355918785557;0.33374107766192074;jir
[4, 128, 2, 4];0.0015613554423907772;0.3198002781463608;mlir
[4, 128, 2, 4];0.0014250277308747172;0.3503945179055629;tvm
[4, 128, 4, 1];0.001824602106353268;0.2736607082844336;jir
[4, 128, 4, 1];0.0017617917619645596;0.2834170959030453;mlir
[4, 128, 4, 1];0.0015431948122568429;0.3235637528042699;tvm
[4, 128, 4, 4];0.0015930162044242024;0.3134443349509965;jir
[4, 128, 4, 4];0.0017397544579580426;0.28700711326123635;mlir
[4, 128, 4, 4];0.0014168750058161095;0.3524106944594587;tvm
[4, 128, 8, 1];0.0018025166064035147;0.2770137611981177;jir
[4, 128, 8, 1];0.0018114556442014873;0.2756467741069157;mlir
[4, 128, 8, 1];0.0018952033715322614;0.26346613364148136;tvm
[4, 128, 8, 4];0.001578460360178724;0.3163347761899882;jir
[4, 128, 8, 4];0.001910340943140909;0.2613784238644537;mlir
[4, 128, 8, 4];0.0014666095667053014;0.34046000796491316;tvm
[4, 128, 16, 1];0.001806195534300059;0.27644952901259556;jir
[4, 128, 16, 1];0.0017824566166382283;0.2801313087235987;mlir
[4, 128, 16, 1];0.001961518923053518;0.2545588007810829;tvm
[4, 128, 16, 4];0.0015199175686575472;0.3285190690985473;jir
[4, 128, 16, 4];0.0019321615400258452;0.2584265830874709;mlir
[4, 128, 16, 4];0.001528977314592339;0.32657247429144204;tvm
[4, 128, 32, 1];0.0022624731063842773;0.22069738789509208;jir
[4, 128, 32, 1];0.0021985384810250252;0.22711538100033882;mlir
[4, 128, 32, 1];0.002116366318659857;0.2359335906829634;tvm
[4, 128, 32, 4];0.0015036776312626898;0.3320671228863111;jir
[4, 128, 32, 4];0.002561660425271839;0.19492119245622402;mlir
[4, 128, 32, 4];0.0014156698453007266;0.35271070187684567;tvm
[4, 256, 1, 1];0.0032955827191472054;0.15151247816080118;jir
[4, 256, 1, 1];0.0033949727076105773;0.147076853855869;mlir
[4, 256, 1, 1];0.002241873473394662;0.22272528342370174;tvm
[4, 256, 1, 4];0.0032956948271021247;0.1515073242388022;jir
[4, 256, 1, 4];0.002399222692474723;0.20811819858492164;mlir
[4, 256, 1, 4];0.0022411720419768244;0.22279499092870989;tvm
[4, 256, 2, 1];0.002401364967226982;0.2079325348609984;jir
[4, 256, 2, 1];0.0028329902270343155;0.17625260404961382;mlir
[4, 256, 2, 1];0.0022517056204378605;0.22175274610932846;tvm
[4, 256, 2, 4];0.0029155750235076994;0.17126018049131714;jir
[4, 256, 2, 4];0.002730029256781563;0.18289983652063727;mlir
[4, 256, 2, 4];0.0028699541289824992;0.1739825385080047;tvm
[4, 256, 4, 1];0.0022003631747793406;0.22692704117445447;jir
[4, 256, 4, 1];0.0026941397809423506;0.18533630225646755;mlir
[4, 256, 4, 1];0.0027279556379653513;0.18303886537331104;tvm
[4, 256, 4, 4];0.0022841405298095196;0.21860384606175895;jir
[4, 256, 4, 4];0.002212581515777856;0.22567390227264145;mlir
[4, 256, 4, 4];0.0021500296134036034;0.23223954760858082;tvm
[4, 256, 8, 1];0.002706717816181481;0.1844750501056391;jir
[4, 256, 8, 1];0.00264741646242328;0.18860723722510084;mlir
[4, 256, 8, 1];0.0026314337155781686;0.18975279590206043;tvm
[4, 256, 8, 4];0.002533677063183859;0.19707401231885838;jir
[4, 256, 8, 4];0.0028027576918248087;0.17815378982576557;mlir
[4, 256, 8, 4];0.002606017282232642;0.19160345104623513;tvm
[4, 256, 16, 1];0.002815145067870617;0.17736986646290068;jir
[4, 256, 16, 1];0.002897959726396948;0.17230118838908604;mlir
[4, 256, 16, 1];0.002830555255059153;0.17640422453137025;tvm
[4, 256, 16, 4];0.002610176510643214;0.1912981373964089;jir
[4, 256, 16, 4];0.002931918832473457;0.17030550069514083;mlir
[4, 256, 16, 4];0.0025472626148257405;0.19602293923513012;tvm
[8, 16, 1, 1];0.0007592656547785737;0.6576379447948599;jir
[8, 16, 1, 1];0.0007602824407513253;0.6567584334427946;mlir
[8, 16, 1, 1];0.0007532102754339576;0.6629249773235282;tvm
[8, 16, 1, 4];0.000759834554628469;0.657145561122914;jir
[8, 16, 1, 4];0.0007600823882967234;0.6569312911996823;mlir
[8, 16, 1, 4];0.0007519205319113098;0.6640620698209643;tvm
[8, 16, 2, 1];0.0008297301101265475;0.6017883389645218;jir
[8, 16, 2, 1];0.0008417186472797766;0.5932171116507728;mlir
[8, 16, 2, 1];0.0008265930518973619;0.6040722258864397;tvm
[8, 16, 2, 4];0.0007598262891406193;0.6571527096366316;jir
[8, 16, 2, 4];0.0007603416670463048;0.6567072756930682;mlir
[8, 16, 2, 4];0.0007544525433331728;0.661833417057486;tvm
[8, 16, 4, 1];0.0009290609450545162;0.5374479547545776;jir
[8, 16, 4, 1];0.0009308131848229095;0.5364362182481359;mlir
[8, 16, 4, 1];0.0009182851936202496;0.5437547161066345;tvm
[8, 16, 4, 4];0.0007609428648720495;0.6561884312376914;jir
[8, 16, 4, 4];0.0007669971673749387;0.6510087989905396;mlir
[8, 16, 4, 4];0.0007549020592705347;0.6614393200151047;tvm
[8, 16, 8, 1];0.0009989529353333637;0.4998452750882348;jir
[8, 16, 8, 1];0.0010021532798418775;0.4982490351582636;mlir
[8, 16, 8, 1];0.0009915722330333665;0.5035658403164488;tvm
[8, 16, 8, 4];0.0007547374189016409;0.6615836080958608;jir
[8, 16, 8, 4];0.0007764023466734216;0.6431226114930005;mlir
[8, 16, 8, 4];0.0007495031604776159;0.6662038682314765;tvm
[8, 16, 16, 1];0.0012187525717308745;0.4096991598981957;jir
[8, 16, 16, 1];0.0012246293626958504;0.4077330823284503;mlir
[8, 16, 16, 1];0.0010535842593526468;0.47392688371094577;tvm
[8, 16, 16, 4];0.0007518905258621089;0.6640885708586208;jir
[8, 16, 16, 4];0.0007609816238982603;0.6561550096361615;mlir
[8, 16, 16, 4];0.0007479382256860845;0.6675977876433261;tvm
[8, 16, 32, 1];0.0019094471645075828;0.2615007705074009;jir
[8, 16, 32, 1];0.0010899614717345685;0.4581096834251234;mlir
[8, 16, 32, 1];0.0018841491546481848;0.2650118773930825;tvm
[8, 16, 32, 4];0.001005482452455908;0.49659932258618983;jir
[8, 16, 32, 4];0.0007648181563126855;0.6528635606262514;mlir
[8, 16, 32, 4];0.0008205552294384688;0.6085171196868809;tvm
[8, 16, 64, 1];0.002665559033630416;0.18732352143101574;jir
[8, 16, 64, 1];0.0011162187583977357;0.4473333752952254;mlir
[8, 16, 64, 1];0.002683175349375233;0.18609365387848018;tvm
[8, 16, 64, 4];0.00089149312407244;0.560096192869045;jir
[8, 16, 64, 4];0.0007698280169279315;0.6486148773260996;mlir
[8, 16, 64, 4];0.000813517122878693;0.6137816779996169;tvm
[8, 16, 128, 1];0.003261978388763964;0.15307333319001812;jir
[8, 16, 128, 1];0.001326661862549372;0.37637465797229275;mlir
[8, 16, 128, 1];0.003328408347442746;0.15001822271763604;tvm
[8, 16, 128, 4];0.0008330236159963533;0.5994090625686302;jir
[8, 16, 128, 4];0.0007550126101705246;0.661342470358382;mlir
[8, 16, 128, 4];0.0008432666509179398;0.5921281295997735;tvm
[8, 32, 1, 1];0.0006239317226572894;0.8002829262075688;jir
[8, 32, 1, 1];0.0006440215875045396;0.7753185831808551;mlir
[8, 32, 1, 1];0.0006223813470569439;0.8022764614059361;tvm
[8, 32, 1, 4];0.000624192674877122;0.7999483570681133;jir
[8, 32, 1, 4];0.0006219869537744671;0.8027851737593827;mlir
[8, 32, 1, 4];0.0006223238306120038;0.8023506094421342;tvm
[8, 32, 2, 1];0.0006413483861251734;0.778550185147657;jir
[8, 32, 2, 1];0.0006325576323433779;0.7893698205997657;mlir
[8, 32, 2, 1];0.0006300387758528814;0.7925256728619193;tvm
[8, 32, 2, 4];0.000629612615739461;0.7930621024413024;jir
[8, 32, 2, 4];0.0006296165593084879;0.7930571351400182;mlir
[8, 32, 2, 4];0.0006189864070620388;0.8066766879936663;tvm
[8, 32, 4, 1];0.000667770225845743;0.7477450857134348;jir
[8, 32, 4, 1];0.0006713606053381227;0.74374620850806;mlir
[8, 32, 4, 1];0.0006686167398584075;0.7467983898632957;tvm
[8, 32, 4, 4];0.0006138793032732792;0.8133877491869486;jir
[8, 32, 4, 4];0.0006347920425469056;0.7865913106889793;mlir
[8, 32, 4, 4];0.0006073753538657911;0.8220977383817876;tvm
[8, 32, 8, 1];0.0009967311343643814;0.5009594739712068;jir
[8, 32, 8, 1];0.001006823280476965;0.495937980819593;mlir
[8, 32, 8, 1];0.000603474210947752;0.8274121672535488;tvm
[8, 32, 8, 4];0.0006058928775019012;0.8241092168315478;jir
[8, 32, 8, 4];0.0006008895434206352;0.830971199664177;mlir
[8, 32, 8, 4];0.0005916498266742565;0.8439483665002668;tvm
[8, 32, 16, 1];0.0011602943704929203;0.43034071134015855;jir
[8, 32, 16, 1];0.0011362368968548253;0.4394522886416195;mlir
[8, 32, 16, 1];0.0005970794736640528;0.8362737739044244;tvm
[8, 32, 16, 4];0.0005944959702901542;0.8399079719887789;jir
[8, 32, 16, 4];0.0007935434550745413;0.6292307013167932;mlir
[8, 32, 16, 4];0.0005861517856828868;0.8518645118178352;tvm
[8, 32, 32, 1];0.0015715435147285461;0.31772706265034795;jir
[8, 32, 32, 1];0.0008717997843632475;0.5727483691987877;mlir
[8, 32, 32, 1];0.0016549448773730546;0.30171512754823226;tvm
[8, 32, 32, 4];0.0008758116600802168;0.570124751155027;jir
[8, 32, 32, 4];0.0005973440711386502;0.8359033409507243;mlir
[8, 32, 32, 4];0.0006688216017209925;0.7465696434999468;tvm
[8, 32, 64, 1];0.0018656293395906687;0.2676426094753952;jir
[8, 32, 64, 1];0.0009117724694078788;0.5476387163632757;mlir
[8, 32, 64, 1];0.0019153578323312104;0.2606937963932163;tvm
[8, 32, 64, 4];0.0008005142881302163;0.6237513960284019;jir
[8, 32, 64, 4];0.0007132482132874429;0.7000675157116382;mlir
[8, 32, 64, 4];0.0007747573836240917;0.6444880879046558;tvm
[8, 64, 1, 1];0.0016284032608382404;0.30663283276949027;jir
[8, 64, 1, 1];0.0016230426263064146;0.30764558901217526;mlir
[8, 64, 1, 1];0.001539702294394374;0.3242976948074939;tvm
[8, 64, 1, 4];0.0016284500889014453;0.30662401516938603;jir
[8, 64, 1, 4];0.0031108803814277053;0.16050823032055841;mlir
[8, 64, 1, 4];0.0015395690279547125;0.3243257662991858;tvm
[8, 64, 2, 1];0.001524011735455133;0.32763652217729583;jir
[8, 64, 2, 1];0.0010475577437318861;0.4766533470346835;mlir
