X;time;peak
[32  2  2  0];0.041394;0.012062663786101966
[8 8 1 3];0.040344;0.012376608783509439
[128   1   8   4];0.15823;0.0031556715209625527
[32 16  1  0];0.0427492;0.011680263133857586
[ 2 32  8  1];0.00196886;0.25360965470470465
[ 8  8 32  1];0.004848;0.102995442401383
[1 1 4 2];0.061856;0.008072327741236174
[ 1 64  8  2];0.0401611;0.012432973816999654
[ 8 16  1  0];0.0403731;0.012367688009142343
[64  1  4  3];0.160932;0.003102688742834892
[ 4 16 16  3];0.029707;0.016808223811287062
[  1 256   2   0];0.034379;0.014524038068643788
[16 32  8  1];0.00168896;0.2956386798751331
[32 16  2  1];0.00292492;0.1707130125821919
[  2  32 256   1];0.00227904;0.21909308514194784
[4 4 4 2];0.027914;0.017887866474238904
[ 2 32  1  1];0.00269103;0.18555047872446787
[64  2  1  1];0.0806689;0.0061897695984686136
[ 1 64  2  3];0.0325341;0.01534764769155762
[16  2  1  4];0.016078;0.031056219975239756
[ 1 32  2  5];0.0396719;0.012586286635172621
[64  1  1  3];0.167217;0.0029860714207401444
[1 2 2 1];0.0309231;0.016147213725722996
[ 4  1 16  5];0.0383329;0.013025936069587867
[ 2  8 32  5];0.038192;0.013073992060167176
[ 2  4 64  2];0.0476029;0.010489316927370072
[ 1 64 16  1];0.00227094;0.2198745474393444
[4 8 4 0];0.029294;0.017045193717549832
[32  2 16  3];0.0651431;0.007665000664105712
[2 4 2 3];0.0313108;0.015947273936210662
[ 2 64  2  3];0.0324049;0.015408839550867455
[  4 128   2   2];0.0340319;0.014672172425339308
[  1 128   2   0];0.0324011;0.01541064669909061
[32  2 16  0];0.032877;0.01518757504522629
[ 4 32 64  1];0.00224686;0.222230982242732
[64  1  2  5];0.15678;0.003184857155006409
[8 8 4 5];0.0415509;0.012017114064001135
[2 4 2 2];0.0310841;0.016063579282073626
[256   1   1   3];0.158939;0.003141594603979544
[256  32   1   1];0.00488782;0.1021563610693325
[16  4  1  3];0.0460951;0.010832429146740213
[32  8  4  4];0.00807095;0.06186655904966636
[ 8 16 32  4];0.00226092;0.22084899278254197
[16 32  1  1];0.00237918;0.20987142829122
[ 8  1 64  4];0.0319159;0.015644926345862245
[128  16   1   4];0.00899291;0.05552395217587019
[1 8 4 2];0.028322;0.017630178121668835
[ 1 16 64  0];0.0471671;0.010586232877618186
[ 4 32  8  0];0.030369;0.01644182899541983
[32  1  8  0];0.0323229;0.015447930252604337
[1 1 1 5];0.061615;0.008103901724610967
[ 2  4 32  2];0.0410321;0.012169055562886246
[16  2 16  1];0.014972;0.03335038102871392
[32  1  2  1];0.0403931;0.01236156434544278
[64  2  4  3];0.160065;0.003119494610076561
[2 2 1 4];0.016197;0.03082804869802462
[16 16  8  1];0.0022161;0.22531560162533495
[256  64   1   1];0.0048039;0.10394094480774055
[16  4  1  5];0.0457261;0.01091984456933578
[256   2   2   1];0.031498;0.015852495547714292
[ 16 256   2   4];0.00649405;0.0768891377125068
[  2   1 256   3];0.0404;0.01235945308816596
[64  2 16  1];0.016356;0.030528362971503107
[64  2  2  1];0.0340281;0.014673810902222128
[  2 256   4   1];0.00290918;0.17163664838954784
[ 2  2 16  1];0.0165792;0.030117370244758784
[32  1  4  2];0.0370731;0.01346857707507343
[256   2   4   4];0.0827248;0.0060359397032317364
[2 4 4 1];0.00807595;0.061828256088993214
[32 16  2  3];0.064594;0.0077301592216290176
[64  8  2  4];0.023756;0.02101877019539926
[128  32   2   4];0.0049541;0.10078962975351824
[256   4   1   4];0.0321372;0.015537193805369005
[ 1 16  4  2];0.0268049;0.018628008489563655
[2 4 1 3];0.0311379;0.01603582466261067
[ 4  4 32  0];0.0400169;0.012477775758789531
[ 1 32 16  2];0.0321848;0.01551421493257391
[ 8 16  1  5];0.0414009;0.01206065338584197
[128  64   2   1];0.00263906;0.18920445338942835
[ 4  4 16  2];0.0324261;0.01539876533909119
[ 8 16 64  4];0.00231218;0.21595286905081126
[  4   2 128   2];0.05445;0.009170282915737462
[ 8 16  1  4];0.00195289;0.2556835790863309
[ 1  1 16  4];0.0618591;0.008071923205509049
[16  8 16  1];0.00400305;0.12473536547430203
[2 2 2 4];0.0160141;0.03118014154787998
[8 2 1 5];0.027792;0.017966389779861282
[ 1 64  4  3];0.028805;0.01733455666592275
[2 4 1 1];0.00821805;0.060759170942243576
[2 8 4 3];0.02683;0.018610581616172375
[  4  16 256   4];0.00265002;0.1884219382351472
[256   1   2   2];0.0620761;0.008043706108500772
[16  1  2  1];0.028136;0.017746726782837105
[ 2 16 32  3];0.0295599;0.016891867183647602
[ 1  1 64  2];0.0631721;0.007904152383123322
