X;time;peak
[2, 32, 4, 4];0.0010571901789473684;0.47231038909108447
[2, 32, 8, 1];0.0010797019999999999;0.4624627024511438
[2, 32, 8, 4];0.0010463786666666667;0.4771904480359291
[2, 32, 16, 1];0.0010475050104166667;0.47667734263465644
[2, 32, 16, 4];0.0010461486666666667;0.47729536027884956
[2, 32, 32, 1];0.0010480978854166666;0.47640770171328184
[2, 32, 32, 4];0.0010507241770833333;0.4752169176766772
[2, 32, 64, 1];0.0010560668315789472;0.47281278971271007
[2, 32, 64, 4];0.0010586994947368422;0.47163704832599335
[2, 32, 128, 1];0.0018885352641509433;0.2643963892230481
[2, 32, 128, 4];0.0010616713333333333;0.4703168382574502
[2, 32, 256, 1];0.0019866497843137256;0.25133866507548136
[2, 32, 256, 4];0.0012602883950617284;0.39619654256790027
[2, 64, 1, 1];0.0008569777094017093;0.582654483639372
[2, 64, 1, 4];0.0008549244237288136;0.5840538542390412
[2, 64, 2, 1];0.0008649356810344828;0.577293682883685
[2, 64, 2, 4];0.0008596874171122995;0.58081797502531
[2, 64, 4, 1];0.000884803591160221;0.5643307845384717
[2, 64, 4, 4];0.0008587436153846155;0.5814563227212672
[2, 64, 8, 1];0.0008625959913793103;0.5788595237539625
[2, 64, 8, 4];0.0008596222566844919;0.5808620017445307
[2, 64, 16, 1];0.0008577850769230769;0.5821060755136944
[2, 64, 16, 4];0.0008545266878306877;0.5843256996800061
[2, 64, 32, 1];0.0009895475098039216;0.5045961915066061
[2, 64, 32, 4];0.0008483405502645503;0.5885866290444256
[2, 64, 64, 1];0.0011426559886363635;0.43698358012177535
[2, 64, 64, 4];0.0008710755000000001;0.5732245996608845
[2, 64, 128, 1];0.0015242528030303029;0.32758470495788095
[2, 64, 128, 4];0.0009411684112149533;0.5305340668173624
[2, 128, 1, 1];0.00080170032;0.6228286210013048
[2, 128, 1, 4];0.0008072793857868021;0.6185242848425376
[2, 128, 2, 1];0.0007770873188405798;0.6425557239910913
[2, 128, 2, 4];0.0007803650292682926;0.6398568439568502
[2, 128, 4, 1];0.0008337435767195768;0.5988914562035035
[2, 128, 4, 4];0.0008012260769230769;0.623197271211435
[2, 128, 8, 1];0.00079746153;0.6261391753429218
[2, 128, 8, 4];0.0007764890869565217;0.6430507693533928
[2, 128, 16, 1];0.0007861272048780488;0.6351668046386515
[2, 128, 16, 4];0.000800427008;0.6238194111035104
[2, 128, 32, 1];0.0011115425494505494;0.44921528645819847
[2, 128, 32, 4];0.0007881404409448818;0.6335443263935044
[2, 128, 64, 1];0.0014630493636363635;0.34128848771093806
[2, 128, 64, 4];0.0008162187766497462;0.6117500834903882
[2, 256, 1, 1];0.001999676470588235;0.24970134524562448
[2, 256, 1, 4];0.0019995894;0.24971221829936924
[2, 256, 2, 1];0.0025971816153846153;0.19225529004368855
[2, 256, 2, 4];0.002410300666666667;0.2071616672837931
[2, 256, 4, 1];0.0027583283783783785;0.18102337222642656
[2, 256, 4, 4];0.00219108752173913;0.22788770407746123
[2, 256, 8, 1];0.0025442666999999997;0.19625375938847325
[2, 256, 8, 4];0.0024512603414634146;0.20370007065989862
[2, 256, 16, 1];0.0026724391315789474;0.18684126379592872
[2, 256, 16, 4];0.0023529553488372094;0.21221053132549292
[2, 256, 32, 1];0.002773394054054054;0.1800400141595504
[2, 256, 32, 4];0.002331242068181818;0.21418706859186692
[4, 16, 1, 1];0.0010287006129032258;0.48539088875693914
[4, 16, 1, 4];0.0010285527142857142;0.48546068453930674
[4, 16, 2, 1];0.001091849608695652;0.45731747374842757
[4, 16, 2, 4];0.0010293289743589743;0.4850945783128886
[4, 16, 4, 1];0.0010958585034013604;0.4556445044794502
[4, 16, 4, 4];0.0010295744294871794;0.4849789296055186
[4, 16, 8, 1];0.0011645685697674417;0.42876127496864935
[4, 16, 8, 4];0.0010209948877551022;0.48905426535463037
[4, 16, 16, 1];0.0012902230967741935;0.3870043142231028
[4, 16, 16, 4];0.0010815398494623658;0.4616768443715856
[4, 16, 32, 1];0.0010815396129032259;0.4616769453515922
[4, 16, 32, 4];0.001015085616161616;0.4919012709982146
[4, 16, 64, 1];0.002715937864864865;0.18384879537247778
[4, 16, 64, 4];0.0010298359871794872;0.48485575468133196
[4, 16, 128, 1];0.003272770064516129;0.15256858713529217
[4, 16, 128, 4];0.0010923018804347825;0.4571281197127972
[4, 16, 256, 1];0.003660285714285714;0.13641610074675412
[4, 16, 256, 4];0.0012597245750000001;0.39637386986905826
[4, 32, 1, 1];0.0007346625458715596;0.6796615773702458
[4, 32, 1, 4];0.0007305598363636364;0.6834784502352071
[4, 32, 2, 1];0.0007352769128440368;0.679093680271474
[4, 32, 2, 4];0.0007260979321266969;0.6876784558515697
[4, 32, 4, 1];0.0007369975586854461;0.677508220858324
[4, 32, 4, 4];0.0007194988417266187;0.693985696437893
[4, 32, 8, 1];0.0007791370096618358;0.6408653402032878
[4, 32, 8, 4];0.0007222797013574661;0.6913137719687675
[4, 32, 16, 1];0.0007319079124087591;0.6822195747530617
[4, 32, 16, 4];0.000716615403587444;0.6967780796536781
[4, 32, 32, 1];0.000870549206521739;0.5735711445386699
[4, 32, 32, 4];0.0007368780046296296;0.6776181425212637
[4, 32, 64, 1];0.002129385319148936;0.2344910995072849
[4, 32, 64, 4];0.0009473025088757396;0.527098682927063
[4, 32, 128, 1];0.001983739985074627;0.2517073348920376
[4, 32, 128, 4];0.0010998554835164836;0.45398864873179623
[4, 64, 1, 1];0.0006363201181102363;0.7847023700033354
[4, 64, 1, 4];0.0006503449025974026;0.7677801467616193
[4, 64, 2, 1];0.0006199036317829457;0.8054831092467907
[4, 64, 2, 4];0.0005953857444444445;0.8386527716208976
[4, 64, 4, 1];0.0006140851692307693;0.8131150690178333
[4, 64, 4, 4];0.0005966763022388059;0.8368388402361298
[4, 64, 8, 1];0.0005896477859778597;0.8468138380844416
[4, 64, 8, 4];0.0005905196642066421;0.8455635519483323
[4, 64, 16, 1];0.0006589359297520661;0.7577700383552946
[4, 64, 16, 4];0.0005867893664122137;0.8509389115465601
[4, 64, 32, 1];0.0007813368829268293;0.6390609680314622
[4, 64, 32, 4];0.0006103896159695817;0.8180380067061759
[4, 64, 64, 1];0.002140209085106383;0.23330519818678608
[4, 64, 64, 4];0.000779207968992248;0.6408069791787157
[4, 128, 1, 1];0.0011163723222222222;0.4472718418600412
[4, 128, 1, 4];0.001108162724137931;0.4505853643022873
[4, 128, 2, 1];0.0013336284666666668;0.3744085532381693
[4, 128, 2, 4];0.0013184809605263157;0.3787099849834644
[4, 128, 4, 1];0.0014982411044776119;0.3332720636682853
[4, 128, 4, 4];0.001217204756302521;0.41022013936150326
[4, 128, 8, 1];0.0020465932448979593;0.24397710976848277
[4, 128, 8, 4];0.001362314216216216;0.36652476999671585
[4, 128, 16, 1];0.0019318751153846155;0.2584648980596736
[4, 128, 16, 4];0.0013199145394736844;0.37829866239749826
[4, 128, 32, 1];0.0020998937551020406;0.2377843657798016
[4, 128, 32, 4];0.00134702004;0.3706863223518967
[4, 256, 1, 1];0.0022372718444444444;0.22318338560502268
[4, 256, 1, 4];0.0022442814090909086;0.2224863168849067
[4, 256, 2, 1];0.002279446477272727;0.21905401585007817
[4, 256, 2, 4];0.0024551127560975606;0.20338043681365764
[4, 256, 4, 1];0.0026969001315789473;0.1851466055102189
[4, 256, 4, 4];0.0022918217954545454;0.21787117381998386
[4, 256, 8, 1];0.002530793325;0.19729857030577747
[4, 256, 8, 4];0.0025443757;0.19624535195879475
