X;time;peak
[8, 32, 4, 4];0.00235396483913064;0.21211952551776983
[8, 32, 8, 1];0.0011261681211180985;0.4433813170507444
[8, 32, 8, 4];0.0021479009301401675;0.23246970926602284
[8, 32, 16, 1];0.0011096438684035093;0.4499839263567508
[8, 32, 16, 4];0.0022995914914645255;0.2171350462094052
[8, 32, 32, 1];0.0010053465230157599;0.4966664660699059
[8, 32, 32, 4];0.0022062702337279916;0.22631946763755575
[8, 32, 64, 1];0.0010161393438465893;0.491391173647233
[8, 32, 64, 4];0.002220931521151215;0.22482543923870393
[8, 64, 1, 1];0.001235460673342459;0.4041584775102729
[8, 64, 1, 4];0.001235370073118247;0.40418811789858755
[8, 64, 2, 1];0.0009260296064894646;0.5392072794030971
[8, 64, 2, 4];0.0022150983568280935;0.22541748686812624
[8, 64, 4, 1];0.0010740227735368535;0.4649081165361074
[8, 64, 4, 4];0.002227001154096797;0.2242126834300696
[8, 64, 8, 1];0.0011310304253129289;0.4414752190452829
[8, 64, 8, 4];0.0022364886244758964;0.22326154459154335
[8, 64, 16, 1];0.0013220512046245858;0.37768726582999024
[8, 64, 16, 4];0.0022599657822865993;0.22094224110627836
[8, 64, 32, 1];0.0014056321379030123;0.3552294311560182
[8, 64, 32, 4];0.0022278594551607966;0.22412630366122716
[8, 128, 1, 1];0.04828258277848363;0.01034165688800765
[8, 128, 1, 4];0.048257905058562756;0.010346945317165325
[8, 128, 2, 1];0.048185732681304216;0.010362442926091248
[8, 128, 2, 4];0.04949433030560613;0.010088466733034016
[8, 128, 4, 1];0.048260323237627745;0.010346426862980315
[8, 128, 4, 4];0.04921514354646206;0.010145696401159835
[8, 128, 8, 1];0.048271552193909883;0.01034402007120254
[8, 128, 8, 4];0.049120083916932344;0.010165330857461786
[8, 128, 16, 1];0.048630839213728905;0.010267597944740832
[8, 128, 16, 4];0.049098271410912275;0.010169846929701248
[8, 256, 1, 1];0.06597316544502974;0.007568560662409788
[8, 256, 1, 4];0.0660084243863821;0.0075645178536471415
[8, 256, 2, 1];0.06588657386600971;0.007578507660412745
