X;Y;X_fit_1;X_fit_2
[16, 16, 4, 1];0.634278238559918;[-0.13031083223935666];[-0.13031083223935494, 0.006431834567679429]
[16, 8, 2, 5];0.13233150108515326;[-0.14878169961252524];[-0.14878169961253024, -0.09989319639246456]
[2, 64, 4, 0];0.3835550791727865;[0.06924885821742104];[0.06924885821741293, 0.799584711475562]
[2, 64, 8, 3];0.19528683970496352;[0.10206061272628261];[0.10206061272626892, 0.7807930588657026]
[4, 32, 2, 1];0.6892830308340234;[0.017844484810261328];[0.017844484810257678, 0.3319788611033839]
[8, 4, 32, 5];0.15068502638480033;[0.203228106855587];[0.20322810685558432, -0.242218029131941]
[4, 2, 1, 3];0.04679296114440093;[0.0018978332377631863];[0.001897833237761488, -0.09727644048822022]
[2, 4, 32, 3];0.05500280562168397;[0.28344371388886613];[0.28344371388886647, -0.19986328628164698]
[1, 16, 512, 4];0.1218106548469924;[4.237321007968936];[4.237321007968977, -2.2742211897596016]
[2, 16, 32, 2];0.020549625260991213;[0.28654119906697934];[0.28654119906697934, -0.026282000384019153]
[4, 128, 32, 4];0.3691263147616872;[0.2887125250516185];[0.2887125250515926, 1.5796917537104345]
[1, 8, 256, 4];0.06541042343383116;[2.1353037292832204];[2.135303729283238, -1.1872762799932375]
[1, 8, 4, 1];0.06459739010789799;[0.06816319522510318];[0.06816319522510414, -0.0034021655716602477]
[1, 16, 2, 3];0.12560299985653614;[0.05382230808941817];[0.05382230808941332, 0.12171451799836452]
[2, 4, 4, 0];0.06311703151348022;[0.05376143232685072];[0.05376143232685479, -0.06832171801258914]
[64, 2, 4, 5];0.003123356242540866;[-0.7756494212134004];[-0.7756494212133963, -0.5349176084486036]
[4, 16, 1, 1];0.4855459151334203;[0.0055115659455611315];[0.005511565945560652, 0.10523505972567687]
[4, 16, 1, 5];0.19857995107241438;[0.005511565945564648];[0.005511565945556229, 0.1052350597256864]
[32, 16, 2, 0];0.12767563565732395;[-0.3606249949158695];[-0.3606249949158636, -0.09711832006151984]
[2, 8, 256, 4];0.12622168554014948;[2.1219344614443414];[2.1219344614443587, -1.1943354038016212]
[8, 8, 8, 2];0.05490699042480163;[0.0073900748618018755];[0.007390074861802252, -0.07160768484020628]
[64, 1, 2, 1];0.006373189076112047;[-0.7923134222326763];[-0.7923134222326641, -0.5399868893018157]
[16, 4, 32, 1];0.0691602132448263;[0.09627396414454213];[0.09627396414454867, -0.2986910195990158]
[32, 2, 4, 3];0.021254817849387778;[-0.3478328503692373];[-0.34783285036923417, -0.3090256465803479]
[16, 32, 2, 3];0.02529343422187134;[-0.1425867292562989];[-0.14258672925630453, 0.24726937540279106]
[256, 32, 1, 4];0.08130043532232868;[-3.3594139492147517];[-3.3594139492147215, -1.4422224254566929]
[1, 64, 2, 1];0.3191421504005646;[0.06621224880187253];[0.06621224880186223, 0.8160396615888804]
[1, 4, 16, 1];0.03257765244176865;[0.1655659636923087];[0.16556596369231155, -0.11763755203380291]
[4, 32, 4, 5];0.43403495979025697;[0.034250362064694236];[0.034250362064682856, 0.3225830347984602]
[1, 256, 1, 1];0.3416698720907613;[0.10756907302448311];[0.10756907302443397, 3.598038149103431]
[32, 1, 16, 5];0.022128184752757917;[-0.24965571060750133];[-0.24965571060750102, -0.3798657115680783]
[4, 2, 4, 1];0.05607318400345979;[0.02650664911940566];[0.026506649119408223, -0.11137017994562473]
[8, 8, 1, 1];0.32986270443849314;[-0.05003049552870217];[-0.05003049552870043, -0.03872229277294248]
[2, 64, 16, 1];0.5909672304228691;[0.1676841217439988];[0.16768412174398972, 0.7432097536459652]
[64, 8, 1, 5];0.0031197560953967495;[-0.7987094945059878];[-0.798709494505985, -0.4340332260423888]
[16, 4, 16, 2];0.02282359068827677;[-0.03497305389089287];[-0.03497305389088969, -0.2235244091595476]
[4, 64, 32, 1];0.6053528264043472;[0.2721926041016744];[0.27219260410166707, 0.6539248955897332]
[2, 256, 8, 4];0.21171121699725245;[0.15162037557610825];[0.15162037557605448, 3.5580936332277893]
[8, 1, 128, 4];0.04293977330450344;[0.9899358437736725];[0.9899358437736814, -0.7366130132431451]
[1, 2, 4, 2];0.016203508460985554;[0.06661445263604703];[0.06661445263604708, -0.09019280852047303]
[1, 8, 64, 0];0.011533048323621621;[0.5603395128579867];[0.560339512857995, -0.2852769547196589]
[1, 16, 1, 2];0.1256678007468525;[0.045619369462202526];[0.045619369462199584, 0.12641243115082873]
[64, 2, 8, 3];0.0035552292255552707;[-0.7428376667045434];[-0.7428376667045347, -0.553709261058475]
[256, 2, 1, 0];0.005628837225761352;[-3.3671576621600408];[-3.367157662159997, -1.8761756402007785]
[1, 16, 1, 3];0.12564414282695657;[0.0456193694622034];[0.045619369462198474, 0.12641243115083112]
[4, 16, 4, 2];0.3689904417768804;[0.030120381827206222];[0.030120381827204046, 0.09114132026827952]
[2, 16, 32, 1];0.2531821174295911;[0.28654119906697845];[0.2865411990669804, -0.02628200038402162]
[2, 1, 512, 3];0.015978731994655243;[4.220079883657413];[4.220079883657457, -2.4982569209400256]
[4, 8, 128, 4];0.21757188349638176;[1.0452197814830932];[1.0452197814830997, -0.6071207679026616]
[1, 1, 32, 4];0.00814539996950307;[0.2960386104332187];[0.2960386104332175, -0.236199483947669]
[8, 2, 1, 4];0.08475445536408467;[-0.051579238117756575];[-0.051579238117759656, -0.1255129357217504]
[2, 16, 2, 0];0.2320811508563609;[0.04045304025053536];[0.0404530402505367, 0.11465539418997435]
[64, 8, 2, 2];0.0063192553102911836;[-0.7905065558787756];[-0.790506555878767, -0.43873113919486245]
[256, 1, 1, 4];0.0030650875585641595;[-3.3674157859248792];[-3.3674157859248433, -1.8906407473589046]
[64, 8, 16, 1];0.1842884955994098;[-0.6756654150977702];[-0.6756654150977581, -0.5045019233293975]
[128, 16, 4, 4];0.04846597266871086;[-1.627668830193932];[-1.6276688301939184, -0.7841900319712249]
[4, 2, 2, 0];0.024846708048258764;[0.010100771864975234];[0.010100771864979726, -0.10197435364069397]
[8, 32, 4, 3];0.0400348700015759;[-0.019226709290828127];[-0.019226709290834813, 0.2943465395649229]
[4, 16, 4, 4];0.48523586412614156;[0.030120381827207998];[0.030120381827201857, 0.09114132026828421]
[1, 64, 16, 4];0.31997049157145785;[0.18105338958288147];[0.18105338958286651, 0.7502688774543552]
[2, 16, 16, 3];0.18951554382431737;[0.15529418103154435];[0.15529418103154094, 0.048884610055448904]
[4, 64, 16, 1];0.6141909366246445;[0.14094558606623842];[0.14094558606622987, 0.7290915060291987]
[2, 256, 2, 0];0.1498954312128421;[0.10240274381281658];[0.10240274381277012, 3.5862811121425784]
[4, 4, 8, 5];0.12451513538435856;[0.05983465115795377];[0.05983465115794842, -0.10123161823920995]
[2, 16, 2, 4];0.25045413593343857;[0.040453040250538794];[0.040453040250532084, 0.11465539418998369]
[8, 4, 32, 0];0.01956806785287096;[0.20322810685558257];[0.20322810685558998, -0.2422180291319531]
[1, 1, 8, 4];0.00815154982540572;[0.09916808338006491];[0.09916808338006153, -0.12344956828847048]
[64, 1, 1, 0];0.011828539253666798;[-0.800516360859892];[-0.8005163608598782, -0.5352889761493517]
[64, 1, 4, 0];0.012795009352833895;[-0.7759075449782479];[-0.7759075449782334, -0.5493827156067512]
[4, 1, 64, 1];0.012368246278570957;[0.5184248429874474];[0.5184248429874554, -0.407710076251757]
[1, 32, 4, 1];0.24892750739461483;[0.0743581655813313];[0.07435816558132749, 0.34376040622359993]
[32, 16, 1, 1];0.3874733917731407;[-0.3688279335430833];[-0.36882793354307947, -0.09242040690905087]
[2, 1, 512, 0];0.008170742482494442;[4.2200798836574105];[4.22007988365746, -2.4982569209400323]
[1, 16, 16, 2];0.10214446129097074;[0.16866344887042364];[0.16866344887042206, 0.05594373386382967]
[64, 4, 4, 5];0.003144689691389201;[-0.7751331736837149];[-0.7751331736837114, -0.5059873941323318]
[8, 16, 16, 4];0.6536465799412066;[0.07507857399826427];[0.07507857399825989, 0.006529867205152382]
[1, 2, 32, 0];0.01635639779922922;[0.29629673419805796];[0.2962967341980644, -0.22173437678954255]
[256, 16, 4, 1];0.2318320772232875;[-3.3389351135705954];[-3.3389351135705554, -1.6877578794442736]
[4, 1, 4, 3];0.03091293159092908;[0.026248525354564536];[0.026248525354563318, -0.12583528710375583]
[2, 8, 8, 4];0.12615541371879527;[0.0876056818950846];[0.08760568189508007, -0.029252941989902692]
[16, 8, 8, 4];0.35306036013454273;[-0.09956406784923766];[-0.09956406784924003, -0.1280806753072666]
[2, 8, 16, 4];0.1271917656365664;[0.1532291909128025];[0.15322919091279869, -0.06683624720963556]
[4, 2, 1, 5];0.046320635384175836;[0.0018978332377649438];[0.0018978332377592964, -0.09727644048821539]
[16, 16, 2, 3];0.03523384781745828;[-0.14671670949378432];[-0.14671670949378673, 0.015827660872617416]
[16, 1, 64, 3];0.045826674066091415;[0.35799362892088704];[0.35799362892089315, -0.49241956195234976]
[32, 32, 4, 4];0.19163433212572556;[-0.3400891374239512];[-0.34008913742395597, 0.12492756816372999]
[16, 32, 32, 1];0.34299456568622133;[0.10350142956014156];[0.10350142956014259, 0.10633198082878817]
[32, 4, 16, 1];0.0970125684463113;[-0.2488813393129762];[-0.24888133931296863, -0.33647039009368024]
[2, 4, 1, 4];0.06302558146220938;[0.029152616445210052];[0.029152616445205688, -0.05422797855517992]
[4, 1, 64, 4];0.031167568165962074;[0.51842484298745];[0.5184248429874521, -0.40771007625174993]
[4, 4, 64, 1];0.04879510592406552;[0.5191992142819757];[0.5191992142819832, -0.3643147547773494]
[64, 8, 1, 1];0.07800398233820093;[-0.7987094945059913];[-0.7987094945059806, -0.4340332260423982]
[16, 256, 1, 1];0.2005827886253817;[-0.09296994455871968];[-0.09296994455876613, 3.4921512919776845]
[4, 16, 4, 1];0.46510955300368956;[0.030120381827205365];[0.030120381827205236, 0.09114132026827716]
[32, 2, 2, 2];0.026497621315926482;[-0.36423872762366744];[-0.36423872762366266, -0.29962982027541707]
[1, 4, 32, 3];0.028836755898622484;[0.2968129817277463];[0.2968129817277465, -0.1928041624732639]
[4, 8, 16, 5];0.18340968947701072;[0.1264906552350431];[0.12649065523503755, -0.08095449482639962]
[16, 1, 4, 1];0.04267224239521402;[-0.13418268871199918];[-0.1341826887119944, -0.21054477280435832]
[2, 128, 4, 2];0.03228313306695599;[0.08576877916736456];[0.0857687791673396, 1.7253515695962611]
[16, 1, 2, 4];0.04689826569330047;[-0.15058856596642597];[-0.15058856596642742, -0.20114894649941806]
[1, 8, 8, 2];0.06507480832591345;[0.10097494973396301];[0.10097494973396229, -0.022193818181524355]
[4, 1, 32, 4];0.031216853661864812;[0.2559308069165782];[0.2559308069165775, -0.25737685537281846]
[2, 128, 4, 3];0.030476353104609322;[0.08576877916736528];[0.08576877916733848, 1.7253515695962636]
[2, 256, 2, 1];0.23785450630996693;[0.10240274381281732];[0.10240274381276902, 3.5862811121425806]
[8, 1, 32, 2];0.017618052880275493;[0.2024537355610558];[0.20245373556105975, -0.2856133506063558]
[4, 2, 32, 5];0.025671562394548958;[0.2561889306814219];[0.25618893068141896, -0.2429117482146802]
[16, 2, 8, 1];0.08088055481499257;[-0.10111281043829731];[-0.10111281043829252, -0.21487131825608885]
[8, 4, 8, 5];0.16966298584053768;[0.006357579802433126];[0.006357579802428384, -0.12946811347274256]
[1, 16, 4, 4];0.12865023782383275;[0.07022818534384846];[0.0702281853438418, 0.11231869169343363]
[16, 32, 32, 4];0.4736534335836827;[0.1035014295601442];[0.10350142956013922, 0.10633198082879528]
[4, 16, 4, 5];0.11481049620877073;[0.030120381827208876];[0.0301203818272008, 0.09114132026828667]
[4, 1, 32, 2];0.031182670961932574;[0.25593080691657644];[0.2559308069165797, -0.2573768553728233]
[8, 1, 128, 3];0.042916354538927066;[0.9899358437736717];[0.9899358437736826, -0.7366130132431477]
[128, 4, 1, 2];0.0030807926254767574;[-1.655375131253692];[-1.655375131253672, -0.9436775784114598]
[2, 2, 64, 1];0.03190357881307677;[0.5454215024300504];[0.5454215024300578, -0.3791267214768548]
[1, 16, 8, 2];0.12641423505497565;[0.10303993985270571];[0.10303993985270343, 0.09352703908356245]
[64, 16, 8, 4];0.07012433527165775;[-0.7392239339967428];[-0.7392239339967387, -0.3511977608445705]
[4, 8, 16, 2];0.08935048105583081;[0.12649065523504044];[0.1264906552350409, -0.08095449482640658]
[1, 1, 32, 2];0.008142573165477328;[0.29603861043321694];[0.2960386104332198, -0.23619948394767382]
[4, 16, 64, 1];0.18702989470705064;[0.5222966994600898];[0.522296699460095, -0.1907334688797192]
[1, 16, 2, 5];0.12568445493005534;[0.05382230808941996];[0.05382230808941103, 0.12171451799836919]
[1, 256, 16, 4];0.35522499914931105;[0.2306131524327063];[0.230613152432653, 3.527569451816439]
[2, 32, 16, 3];0.2880293437441179;[0.15942416126902978];[0.15942416126902312, 0.2803263245856225]
[256, 8, 1, 1];0.024175908801777297;[-3.3656089195709815];[-3.3656089195709415, -1.7893849972519604]
[1, 4, 1, 4];0.032327615342590994;[0.04252188428409022];[0.042521884284085654, -0.04716885474679673]
[2, 4, 16, 2];0.06302248641520826;[0.15219669585342946];[0.15219669585343043, -0.12469667584218369]
[2, 16, 1, 1];0.2506115046191441;[0.03225010162332143];[0.03225010162332068, 0.11935330734244318]
[32, 32, 16, 4];0.15763818905270413;[-0.24165387389737422];[-0.24165387389737814, 0.06855261033413074]
[32, 1, 2, 2];0.021316386831823016;[-0.3644968513885103];[-0.36449685138850535, -0.31409492743355305]
[2, 16, 32, 0];0.022153506638085123;[0.2865411990669775];[0.2865411990669815, -0.026282000384023896]
[2, 1, 512, 1];0.00817370107244558;[4.220079883657412];[4.220079883657459, -2.4982569209400296]
[256, 4, 2, 1];0.02477511207489685;[-3.3584384760031387];[-3.3584384760030965, -1.8519433390369706]
[32, 256, 1, 1];0.18511037822390847;[-0.30687822998080194];[-0.3068782299808458, 3.3792053110435534]
[1, 64, 64, 1];0.31883475241287507;[0.5747944436891863];[0.5747944436891818, 0.5247690461359511]
[8, 32, 4, 0];0.18534100366553383;[-0.019226709290830812];[-0.0192267092908315, 0.2943465395649157]
[2, 1, 8, 4];0.01574487983390826;[0.08579881554118474];[0.08579881554118164, -0.13050869209685376]
[16, 8, 8, 5];0.05691649950522604;[-0.09956406784923677];[-0.09956406784924104, -0.12808067530726427]
[2, 1, 64, 4];0.015953533538261743;[0.5451633786652103];[0.5451633786652119, -0.39359182863498365]
[2, 8, 4, 1];0.1260736398633068;[0.05479392738622297];[0.05479392738622402, -0.010461289380043473]
[64, 16, 1, 3];0.0031282265375801267;[-0.796644504387247];[-0.7966445043872417, -0.3183123687773066]
[4, 4, 16, 1];0.10069270600335282;[0.12545816017566824];[0.12545816017567152, -0.1388149234589524]
[256, 4, 4, 4];0.012117688407637774;[-3.342032598748707];[-3.342032598748671, -1.8613391653418967]
[4, 64, 1, 4];0.8066789928792892;[0.017901506658019886];[0.01790150665800401, 0.7995602033162051]
[2, 32, 4, 1];0.4675987052881286;[0.06098889774245105];[0.06098889774244736, 0.33670128241521685]
[1, 16, 32, 1];0.12953777040361647;[0.29991046690585865];[0.29991046690586054, -0.019222876575638516]
[8, 16, 4, 5];0.4512842487065422;[-0.023356689528311797];[-0.023356689528319312, 0.06290482503475406]
[2, 8, 2, 2];0.1259623777504721;[0.03838805013179438];[0.03838805013179328, -0.0010654630751078683]
[1, 2, 128, 4];0.016342434715382534;[1.0837788424106767];[1.083778842410684, -0.6727340394263273]
[16, 64, 1, 1];0.34911578211817273;[-0.14252970740854465];[-0.14252970740855264, 0.7148507176156]
[16, 128, 8, 4];0.21732110058620585;[-0.06858921606809708];[-0.06858921606812332, 1.607732183669035]
[8, 64, 2, 1];0.4330555114696415;[-0.027372626070288543];[-0.027372626070297716, 0.7666257949301986]
[1, 4, 16, 0];0.032571350977401305;[0.1655659636923078];[0.16556596369231252, -0.1176375520338053]
[2, 2, 4, 5];0.020709341975483058;[0.05324518479716946];[0.05324518479716369, -0.0972519323288491]
[8, 2, 16, 1];0.06385611322202563;[0.07146484129046192];[0.07146484129046618, -0.19598163300875665]
[8, 4, 1, 2];0.10494838106517852;[-0.05106299058807267];[-0.0510629905880721, -0.09658272140548345]
[4, 64, 64, 4];0.677585305274635;[0.5346866401725486];[0.5346866401725383, 0.5035916747108088]
[64, 8, 2, 1];0.04895440985144865;[-0.7905065558787765];[-0.7905065558787657, -0.43873113919486484]
[8, 2, 64, 2];0.011538665449202127;[0.4652058953967703];[0.46520589539677704, -0.42148146432715133]
[4, 2, 4, 3];0.024883631133355615;[0.026506649119407373];[0.026506649119405968, -0.11137017994562004]
[4, 4, 16, 4];0.12378803977718697;[0.12545816017567085];[0.12545816017566813, -0.13881492345894514]
[4, 4, 1, 2];0.12247280849169451;[0.0024140807674479523];[0.002414080767447909, -0.0683462261719509]
[16, 16, 2, 1];0.6600429893215954;[-0.14671670949378607];[-0.14671670949378446, 0.015827660872612722]
[16, 1, 32, 0];0.017394590497445343;[0.09549959285001271];[0.09549959285002202, -0.34208634107342556]
[1, 16, 2, 4];0.12862858900960458;[0.053822308089419055];[0.05382230808941214, 0.1217145179983669]
[1, 4, 2, 0];0.03227883960536686;[0.05072482291130143];[0.050724822911304965, -0.05186676789927282]
[2, 16, 8, 0];0.1686532850001212;[0.08967067201382377];[0.0896706720138256, 0.08646791527517465]
[8, 16, 8, 4];0.6418372848902256;[0.009455064980546355];[0.009455064980541017, 0.04411317242488533]
[2, 256, 8, 1];0.20375569402415472;[0.15162037557610583];[0.1516203755760577, 3.5580936332277817]
[2, 1, 32, 3];0.01595548244254251;[0.2826693425943377];[0.2826693425943386, -0.24325860775605457]
[16, 2, 2, 2];0.027564532509378726;[-0.1503304422015849];[-0.1503304422015826, -0.18668383934128682]
[32, 16, 2, 2];0.01626830973281035;[-0.36062499491586775];[-0.3606249949158657, -0.0971183200615152]
[2, 1, 512, 4];0.015970365724822532;[4.220079883657414];[4.220079883657455, -2.498256920940022]
[8, 2, 1, 1];0.0840360546186175;[-0.05157923811775923];[-0.05157923811775626, -0.12551293572175756]
[32, 1, 8, 1];0.024896257749631445;[-0.3152792196252228];[-0.3152792196252152, -0.342282406348355]
[128, 2, 1, 1];0.006088518168303938;[-1.6558913787833787];[-1.6558913787833567, -0.9726077927277341]
[1, 8, 8, 4];0.06506674574635263;[0.10097494973396477];[0.10097494973396014, -0.022193818181519585]
[2, 2, 128, 0];0.009378724331975613;[1.070409574571793];[1.0704095745718087, -0.6797931632347199]
[1, 8, 4, 0];0.0644346958096381;[0.06816319522510221];[0.06816319522510515, -0.003402165571662722]
[16, 2, 2, 3];0.02758292985765943;[-0.150330442201584];[-0.1503304422015837, -0.18668383934128446]
[128, 1, 4, 3];0.0030887332085376444;[-1.6315406866665754];[-1.631540686666557, -1.0011666393432648]
[1, 16, 16, 0];0.10162869182232405;[0.16866344887042187];[0.16866344887042425, 0.05594373386382512]
[16, 2, 1, 2];0.035984376652616244;[-0.15853338082879964];[-0.15853338082879745, -0.18198592618882026]
[32, 1, 1, 0];0.02555108934498027;[-0.3726997900157269];[-0.3726997900157177, -0.309397014281091]
[1, 4, 64, 0];0.011428469675152614;[0.5593070177986154];[0.5593070177986246, -0.34313738335220245]
[2, 2, 1, 3];0.030932643041120696;[0.028636368915523503];[0.028636368915521515, -0.08315819287145397]
[1, 1, 32, 0];0.008148038930119913;[0.29603861043321517];[0.2960386104332219, -0.23619948394767853]
[4, 64, 4, 0];0.16712363151790818;[0.04251032253966061];[0.042510322539652985, 0.7854664638587955]
[64, 32, 4, 4];0.1164456121711471;[-0.7679057082681163];[-0.7679057082681161, -0.10096439370453045]
[64, 16, 1, 5];0.0031322500386521067;[-0.7966445043872452];[-0.796644504387244, -0.31831236877730207]
[16, 8, 2, 3];0.155464399720778;[-0.148781699612527];[-0.14878169961252788, -0.09989319639246938]
[8, 2, 2, 5];0.027591230946674032;[-0.04337629949054091];[-0.04337629949054591, -0.1302108488742146]
[1, 256, 2, 3];0.12390971302575882;[0.11577201165169919];[0.11577201165164684, 3.593340235950969]
[2, 2, 8, 5];0.020688053082805424;[0.08605693930602844];[0.08605693930602316, -0.11604358493871542]
[8, 1, 64, 0];0.012917614803947076;[0.46494777163192585];[0.4649477716319365, -0.43594657148529176]
[128, 2, 4, 3];0.003055384019662769;[-1.6312825629017325];[-1.6312825629017145, -0.9867015321851291]
[16, 1, 32, 3];0.04636965314856377;[0.0954995928500154];[0.09549959285001856, -0.34208634107341845]
[8, 128, 16, 1];0.23803042150226864;[0.10398843566065945];[0.10398843566063877, 1.626621868916361]
[1, 128, 1, 4];0.33749779594266344;[0.0745292311246022];[0.07452923112457274, 1.7465044328620491]
[2, 2, 128, 5];0.02180507405272659;[1.0704095745717974];[1.0704095745718027, -0.6797931632347081]
[2, 8, 32, 4];0.12711433330571395;[0.2844762089482384];[0.2844762089482359, -0.14200285764910126]
[2, 8, 1, 5];0.12625611655457009;[0.030185111504582293];[0.03018511150457506, 0.003632450077365832]
[2, 128, 1, 1];0.6228058808660075;[0.061159963285719404];[0.06115996328569637, 1.7394453090536584]
[32, 64, 8, 1];0.541676806982765;[-0.29901742244012397];[-0.29901742244012897, 0.5690193446142038]
[1, 64, 4, 1];0.32240794208496143;[0.08261812605630209];[0.08261812605629185, 0.8066438352839475]
