X;time;peak
[8, 32, 32, 1];0.000800133;0.6240486328671668
[8, 32, 32, 4];0.002033;0.24560841355725763
[8, 32, 64, 1];0.000871181;0.5731551821744331
[8, 32, 64, 4];0.0020411;0.24463372924496826
[8, 64, 1, 1];0.00137496;0.36315376793645254
[8, 64, 1, 4];0.00133109;0.37512257229932217
[8, 64, 2, 1];0.00107384;0.4649872464816963
[8, 64, 2, 4];0.00340486;0.14664976086003675
[8, 64, 4, 1];0.00130391;0.382942001182524
[8, 64, 4, 4];0.00331998;0.15039907010340567
[8, 64, 8, 1];0.00130415;0.3828715291660505
[8, 64, 8, 4];0.00212693;0.23476179505762051
[8, 64, 16, 1];0.00167203;0.2986321446157693
[8, 64, 16, 4];0.00360608;0.13846667427286827
[8, 64, 32, 1];0.00121403;0.411292887953267
[8, 64, 32, 4];0.00314498;0.15876791100798884
[8, 128, 1, 1];0.00233889;0.21348669871687198
[8, 128, 1, 4];0.00254321;0.19633530253573425
[8, 128, 2, 1];0.00185704;0.2688805328705385
[8, 128, 2, 4];0.00343895;0.1451960350577661
[8, 128, 4, 1];0.00184584;0.2705120187892259
[8, 128, 4, 4];0.00345612;0.14447470133036608
[8, 128, 8, 1];0.00211811;0.23573936422655328
[8, 128, 8, 4];0.0040729;0.12259616115345448
[8, 128, 16, 1];0.0026381;0.1892733045608221
[8, 128, 16, 4];0.00366092;0.1363924654900694
[8, 256, 1, 1];0.00324082;0.15407270529122405
[8, 256, 1, 4];0.00193381;0.25820628953304864
[8, 256, 2, 1];0.00258398;0.19323752690110016
[8, 256, 2, 4];0.00552011;0.09045506425812254
[8, 256, 4, 1];0.00262403;0.1902881844955678
[8, 256, 4, 4];0.00413585;0.12073017753591275
[8, 256, 8, 1];0.0027411;0.18216114142567028
[8, 256, 8, 4];0.00579596;0.08614999150475586
[16, 16, 1, 1];0.001086;0.4597807594492678
[16, 16, 1, 4];0.00108099;0.46191167796363036
[16, 16, 2, 1];0.0010891;0.45847204550721216
[16, 16, 2, 4];0.00241399;0.20684505932580696
[16, 16, 4, 1];0.0011189;0.4462614217194609
[16, 16, 4, 4];0.00297689;0.1677327360977076
[16, 16, 8, 1];0.00116992;0.42680004167969154
[16, 16, 8, 4];0.00269198;0.18548499794274279
[16, 16, 16, 1];0.00122714;0.40689889072306723
[16, 16, 16, 4];0.003088;0.16169750801875155
[16, 16, 32, 1];0.00126886;0.39352009265159654
[16, 16, 32, 4];0.00379086;0.13171731606071044
[16, 16, 64, 1];0.00124311;0.40167153732324956
[16, 16, 64, 4];0.00366306;0.13631278350938963
[16, 32, 1, 1];0.00135899;0.3674213237491849
[16, 32, 1, 4];0.00137091;0.36422661207658036
[16, 32, 2, 1];0.00110793;0.45068001115765866
[16, 32, 2, 4];0.00571799;0.08732472508030004
[16, 32, 4, 1];0.00115514;0.43226094219047456
[16, 32, 4, 4];0.00380206;0.13132930694463127
[16, 32, 8, 1];0.00114989;0.43423449613606935
[16, 32, 8, 4];0.00253201;0.1972037648989952
[16, 32, 16, 1];0.00113702;0.43914962336801877
[16, 32, 16, 4];0.00246501;0.20256384548618656
[16, 32, 32, 1];0.00155711;0.3206722099029001
[16, 32, 32, 4];0.00373411;0.1337191204227794
[16, 64, 1, 1];0.00271297;0.1840499175301993
[16, 64, 1, 4];0.00261092;0.19124366306202595
[16, 64, 2, 1];0.00208402;0.23959554359454555
[16, 64, 2, 4];0.00498605;0.10014378210445238
[16, 64, 4, 1];0.00161886;0.3084404486872891
[16, 64, 4, 4];0.00502515;0.09936457712941997
[16, 64, 8, 1];0.00147796;0.3378453440972048
[16, 64, 8, 4];0.0041821;0.11939501799619921
[16, 64, 16, 1];0.0017221;0.28994942498223375
[16, 64, 16, 4];0.00344205;0.14506526772182415
[16, 128, 1, 1];0.00317001;0.15751429956432464
[16, 128, 1, 4];0.00303006;0.16478944468489232
[16, 128, 2, 1];0.00186706;0.26743752464404186
[16, 128, 2, 4];0.00475812;0.10494100711245298
[16, 128, 4, 1];0.00114799;0.4349531831826974
[16, 128, 4, 4];0.00427794;0.11672017484160713
[16, 128, 8, 1];0.00299788;0.16655833614484394
[16, 128, 8, 4];0.00525498;0.09501880211949518
[16, 256, 1, 1];0.00303411;0.16456947993378776
[16, 256, 1, 4];0.00310588;0.16076664415943462
[16, 256, 2, 1];0.00262403;0.1902881844955678
[16, 256, 2, 4];0.00712991;0.07003200668197843
[16, 256, 4, 1];0.00259495;0.19242062650991532
[16, 256, 4, 4];0.00686717;0.07271145242682281
[32, 16, 1, 1];0.00175285;0.2848628831684997
[32, 16, 1, 4];0.00188994;0.26419987129850936
[32, 16, 2, 1];0.00272989;0.18290916658250142
[32, 16, 2, 4];0.013133;0.03802039935748913
[32, 16, 4, 1];0.00177097;0.2819482570353562
[32, 16, 4, 4];0.00663996;0.07519953505170283
[32, 16, 8, 1];0.00230908;0.2162427913982646
[32, 16, 8, 4];0.00682712;0.07313800032252323
[32, 16, 16, 1];0.00213194;0.23421011133610925
[32, 16, 16, 4];0.00687408;0.07263836102604344
[32, 16, 32, 1];0.00188899;0.26433274118015704
[32, 16, 32, 4];0.00770903;0.06477104185116736
[32, 32, 1, 1];0.00207901;0.24017292113164668
[32, 32, 1, 4];0.00215793;0.23138929657676788
[32, 32, 2, 1];0.00141978;0.3516896313245043
[32, 32, 2, 4];0.0113409;0.04402841968114566
[32, 32, 4, 1];0.0012331;0.404932207251565
[32, 32, 4, 4];0.00484586;0.10304092663880195
[32, 32, 8, 1];0.00176215;0.2833594783428793
[32, 32, 8, 4];0.00492001;0.1014879857483836
[32, 32, 16, 1];0.00235891;0.2116748433649036
[32, 32, 16, 4];0.00530815;0.09406702989966462
[32, 64, 1, 1];0.00322509;0.15482417692588574
[32, 64, 1, 4];0.0033679;0.1482591243094821
[32, 64, 2, 1];0.00201297;0.24805233300143803
[32, 64, 2, 4];0.0110681;0.04511360619816452
[32, 64, 4, 1];0.00275517;0.1812308876627957
[32, 64, 4, 4];0.0037291;0.13389877041696516
[32, 64, 8, 1];0.00167704;0.29774000904087244
[32, 64, 8, 4];0.00377607;0.1322332225731792
[32, 128, 1, 1];0.00189686;0.2632360346899111
[32, 128, 1, 4];0.00286412;0.1743369358692739
[32, 128, 2, 1];0.00162411;0.3074434027017288
[32, 128, 2, 4];0.0116398;0.0428978079315714
[32, 128, 4, 1];0.00124598;0.4007463239874675
[32, 128, 4, 4];0.00189209;0.2638996584527717
[32, 256, 1, 1];0.00304699;0.16387382458160507
[32, 256, 1, 4];0.00300717;0.16604379026190896
[32, 256, 2, 1];0.0027411;0.18216114142567028
[32, 256, 2, 4];0.0137091;0.03642266120765803
[64, 16, 1, 1];0.00425386;0.11738089752881026
[64, 16, 1, 4];0.0031569;0.1581684262288653
[64, 16, 2, 1];0.00388002;0.12869054921415476
[64, 16, 2, 4];0.0145469;0.034324969908496296
[64, 16, 4, 1];0.003479;0.14352454865245898
[64, 16, 4, 4];0.0111809;0.044658471568648744
[64, 16, 8, 1];0.00331903;0.15044211855930942
[64, 16, 8, 4];0.0126259;0.039547430659351394
[64, 16, 16, 1];0.00300288;0.16628100515568547
[64, 16, 16, 4];0.013834;0.03609381991917773
[64, 32, 1, 1];0.00394201;0.12666682853719416
[64, 32, 1, 4];0.00359511;0.13888918691275226
[64, 32, 2, 1];0.00207996;0.24006322465908228
[64, 32, 2, 4];0.00687718;0.07260561811118871
[64, 32, 4, 1];0.00252819;0.19750173237055157
[64, 32, 4, 4];0.00770187;0.06483125588485715
[64, 32, 8, 1];0.00229812;0.21727407827350392
[64, 32, 8, 4];0.00561595;0.08891138716724771
[64, 64, 1, 1];0.00301886;0.16540081512952068
[64, 64, 1, 4];0.00191808;0.2603238158793714
[64, 64, 2, 1];0.00278997;0.17897034905819947
[64, 64, 2, 4];0.005054;0.09879736936325777
[64, 64, 4, 1];0.00220513;0.22643649343209007
[64, 64, 4, 4];0.00498581;0.1001486026868061
[64, 128, 1, 1];0.00287604;0.1736143811497423
[64, 128, 1, 4];0.00281191;0.17757392831274998
[64, 128, 2, 1];0.00220895;0.22604491037004223
[64, 128, 2, 4];0.00429296;0.11631179996130986
[64, 256, 1, 1];0.00407004;0.12268230896057651
[64, 256, 1, 4];0.00405502;0.1231367304629582
[128, 16, 1, 1];0.00482702;0.10344309838407648
[128, 16, 1, 4];0.00333095;0.14990375261168878
[128, 16, 2, 1];0.00315499;0.15826417984269517
[128, 16, 2, 4];0.010767;0.046375211736036474
[128, 16, 4, 1];0.00395608;0.12621633151046105
[128, 16, 4, 4];0.0109119;0.04575939155984794
[128, 16, 8, 1];0.003865;0.12919066099919918
[128, 16, 8, 4];0.012027;0.04151674605154276
[128, 32, 1, 1];0.0023489;0.21257691036736548
[128, 32, 1, 4];0.00383115;0.13033212084149792
[128, 32, 2, 1];0.00336885;0.14821731592736534
[128, 32, 2, 4];0.00794697;0.06283173395167023
[128, 32, 4, 1];0.00198817;0.2511464838328235
[128, 32, 4, 4];0.00503206;0.09922813018165619
[128, 64, 1, 1];0.00310302;0.16091482000177398
[128, 64, 1, 4];0.00309396;0.1613860246292469
[128, 64, 2, 1];0.0024519;0.20364692881516572
[128, 64, 2, 4];0.00504613;0.09895145483011827
[128, 128, 1, 1];0.00405312;0.12319445384343536
[128, 128, 1, 4];0.0040319;0.12384282962422302
[256, 16, 1, 1];0.004673;0.10685253686323663
[256, 16, 1, 4];0.00466609;0.107010774494685
[256, 16, 2, 1];0.00359702;0.13881543743485017
[256, 16, 2, 4];0.0136151;0.036674126871040595
[256, 16, 4, 1];0.00436497;0.11439297515490479
[256, 16, 4, 4];0.0102148;0.04888220080294326
[256, 32, 1, 1];0.00468087;0.10667288447701063
[256, 32, 1, 4];0.0023458;0.2128578330471075
[256, 32, 2, 1];0.00377107;0.13240854843901195
[256, 32, 2, 4];0.00615191;0.08116534617084853
[256, 64, 1, 1];0.00426602;0.1170463112601218
[256, 64, 1, 4];0.00388408;0.12855602993808182
